"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2021","18,709.60","18,324.90","18,744.50","17,675.30","","2.07%"
"07/08/2021","18,329.90","18,259.80","18,389.80","18,125.20","","0.38%"
"07/07/2021","18,259.80","17,675.10","18,424.50","17,675.10","","1.56%"
"07/06/2021","17,979.90","18,394.10","18,586.60","17,895.00","","-2.25%"
"07/05/2021","18,394.10","18,229.10","18,479.00","18,214.20","","0.63%"
"07/02/2021","18,278.60","18,063.70","18,408.50","17,889.20","","1.19%"
"07/01/2021","18,063.70","18,208.30","18,278.40","17,973.90","","-0.69%"
"06/30/2021","18,188.30","18,347.90","18,537.80","18,148.40","","-0.92%"
"06/29/2021","18,357.90","18,187.80","18,377.80","18,068.20","","0.69%"
"06/28/2021","18,232.70","18,502.10","18,572.10","18,172.80","","-1.64%"
"06/25/2021","18,536.40","18,406.20","18,581.40","18,396.60","","0.63%"
"06/24/2021","18,421.20","18,001.30","18,476.20","17,866.80","","2.16%"
"06/23/2021","18,031.30","17,661.30","18,046.30","17,661.30","","1.78%"
"06/22/2021","17,716.30","17,411.30","17,781.20","17,361.30","","1.63%"
"06/21/2021","17,431.30","17,136.30","17,506.20","17,116.30","","1.81%"
"06/18/2021","17,120.70","17,095.40","17,390.40","17,060.80","","-0.11%"
"06/17/2021","17,140.40","17,110.10","17,460.00","17,030.50","","-2.05%"
"06/16/2021","17,499.60","17,564.60","17,659.50","17,369.80","","-0.20%"
"06/15/2021","17,534.30","18,343.00","18,387.90","17,474.40","","-4.77%"
"06/14/2021","18,412.90","18,222.80","18,445.40","18,178.20","","0.83%"
"06/11/2021","18,262.10","18,181.90","18,377.00","18,127.30","","0.66%"
"06/10/2021","18,141.90","17,931.80","18,271.80","17,747.40","","0.32%"
"06/09/2021","18,084.20","17,901.60","18,146.60","17,901.60","","0.82%"
"06/08/2021","17,936.50","17,896.20","18,011.40","17,696.90","","0.25%"
"06/07/2021","17,891.30","17,910.90","17,991.20","17,606.70","","-0.27%"
"06/04/2021","17,940.20","17,880.00","18,135.00","17,745.20","","0.39%"
"06/03/2021","17,870.00","18,184.20","18,424.20","17,705.20","","-1.48%"
"06/02/2021","18,139.30","18,059.10","18,319.10","18,009.10","","0.47%"
"06/01/2021","18,054.10","18,153.60","18,358.70","17,944.30","","-0.43%"
"05/28/2021","18,132.70","17,972.60","18,182.60","17,723.30","","0.89%"
"05/27/2021","17,972.60","17,113.90","18,157.30","17,088.90","","4.26%"
"05/26/2021","17,238.40","17,063.40","17,313.30","16,988.80","","1.23%"
"05/25/2021","17,028.40","17,108.00","17,167.90","16,943.60","","-0.32%"
"05/24/2021","17,083.00","16,648.30","17,177.90","16,568.50","","2.46%"
"05/21/2021","16,672.80","17,041.90","17,141.70","16,602.90","","-2.19%"
"05/20/2021","17,046.90","17,231.20","17,426.20","17,011.90","","-1.41%"
"05/19/2021","17,291.10","17,924.80","18,034.90","17,236.20","","-3.75%"
"05/18/2021","17,964.70","18,139.40","18,144.40","17,889.80","","2.14%"
"05/14/2021","17,588.30","17,258.00","17,648.20","17,003.70","","1.80%"
"05/13/2021","17,278.00","17,662.20","17,707.20","17,103.10","","-2.37%"
"05/12/2021","17,697.20","17,896.50","18,136.90","17,622.30","","-1.28%"
"05/11/2021","17,926.50","17,626.20","18,001.50","17,561.30","","1.56%"
"05/10/2021","17,651.20","18,105.30","18,197.80","17,566.30","","-1.93%"
"05/07/2021","17,999.40","17,879.00","18,059.40","17,709.10","","0.87%"
"05/06/2021","17,844.00","17,743.60","17,978.90","17,379.40","","0.14%"
"05/05/2021","17,818.50","17,633.20","17,983.40","17,633.20","","1.28%"
"05/04/2021","17,593.20","17,597.70","17,942.90","17,493.30","","0.41%"
"04/30/2021","17,521.30","17,231.10","17,646.20","17,171.70","","1.74%"
"04/29/2021","17,221.10","17,395.40","17,538.30","17,121.20","","-0.57%"
"04/28/2021","17,320.50","16,870.50","17,390.50","16,790.60","","2.39%"
"04/27/2021","16,915.50","16,635.30","16,945.50","16,590.40","","1.87%"
"04/26/2021","16,605.40","16,300.20","16,640.30","16,255.30","","1.82%"
"04/23/2021","16,309.30","15,924.30","16,349.30","15,869.40","","2.42%"
"04/22/2021","15,924.30","16,138.60","16,168.60","15,899.40","","-1.48%"
"04/21/2021","16,163.60","15,893.40","16,213.50","15,893.40","","1.54%"
"04/20/2021","15,918.40","16,047.70","16,260.50","15,888.50","","-0.87%"
"04/19/2021","16,057.80","16,137.20","16,172.60","15,952.50","","-0.21%"
"04/16/2021","16,091.40","16,275.60","16,420.90","16,046.40","","-1.04%"
"04/15/2021","16,260.60","16,275.10","16,350.50","16,001.00","","-0.27%"
"04/14/2021","16,305.10","16,035.10","16,335.10","15,980.60","","1.84%"
"04/13/2021","16,010.10","16,084.50","16,224.80","15,990.10","","-0.56%"
"04/12/2021","16,099.50","16,608.20","16,608.20","16,069.60","","-2.85%"
"04/09/2021","16,572.30","16,726.60","16,796.50","16,487.50","","-1.07%"
"04/08/2021","16,751.60","16,531.40","16,811.50","16,402.10","","1.18%"
"04/07/2021","16,556.40","16,600.80","16,716.10","16,516.50","","-0.63%"
"04/06/2021","16,660.70","16,400.70","16,730.60","16,261.00","","3.13%"
"04/01/2021","16,154.30","16,039.00","16,184.30","15,879.80","","0.56%"
"03/31/2021","16,064.00","15,854.00","16,118.90","15,809.10","","1.45%"
"03/30/2021","15,834.00","16,108.00","16,338.00","15,784.10","","-1.88%"
"03/29/2021","16,138.00","16,312.10","16,392.50","16,053.10","","-1.15%"
"03/26/2021","16,326.20","16,121.10","16,386.10","16,091.20","","1.33%"
"03/25/2021","16,111.20","16,100.70","16,166.10","15,881.60","","0.03%"
"03/24/2021","16,105.70","16,045.40","16,190.50","15,985.50","","0.69%"
"03/23/2021","15,995.50","16,364.20","16,624.10","15,965.60","","-2.40%"
"03/22/2021","16,389.20","16,099.30","16,489.00","16,089.30","","1.15%"
"03/19/2021","16,203.20","15,928.30","16,278.00","15,743.80","","1.53%"
"03/18/2021","15,958.30","16,107.40","16,272.10","15,958.30","","-1.05%"
"03/17/2021","16,127.40","16,072.10","16,157.40","15,873.00","","0.38%"
"03/16/2021","16,067.10","16,116.50","16,266.60","15,967.30","","-0.43%"
"03/15/2021","16,136.50","15,991.40","16,321.00","15,787.30","","1.23%"
"03/12/2021","15,940.60","16,228.70","16,258.60","15,840.80","","-1.90%"
"03/11/2021","16,248.70","16,018.30","16,468.50","15,978.40","","1.22%"
"03/10/2021","16,053.30","16,057.80","16,283.20","15,853.50","","-0.18%"
"03/09/2021","16,082.80","16,292.20","16,337.60","15,593.20","","-1.35%"
"03/08/2021","16,302.20","16,461.60","16,566.50","16,002.40","","-0.02%"
"03/05/2021","16,305.80","16,050.50","16,620.50","15,980.60","","3.13%"
"03/04/2021","15,810.70","17,154.00","17,418.80","15,430.70","","-8.10%"
"03/03/2021","17,204.00","18,592.10","18,672.10","17,119.00","","-7.76%"
"03/02/2021","18,652.10","18,586.60","18,662.10","18,217.50","","0.33%"
"03/01/2021","18,591.60","18,611.00","18,825.80","18,441.70","","0.55%"
"02/26/2021","18,490.10","18,804.20","19,067.00","18,450.10","","-1.83%"
"02/25/2021","18,834.20","19,832.50","19,897.40","18,674.30","","-4.87%"
"02/24/2021","19,797.50","19,307.50","19,817.50","19,073.30","","2.41%"
"02/23/2021","19,332.50","19,446.80","19,836.90","18,937.90","","-0.56%"
"02/22/2021","19,441.80","19,675.90","20,056.10","19,257.00","","-0.78%"
"02/19/2021","19,594.90","19,129.90","19,754.70","18,880.10","","2.36%"
"02/18/2021","19,142.40","18,704.90","19,147.40","18,665.50","","2.28%"
"02/17/2021","18,714.90","18,739.40","18,769.90","18,615.10","","-0.26%"
"02/16/2021","18,764.30","18,519.10","18,794.30","18,449.70","","1.21%"
"02/15/2021","18,539.10","18,553.50","18,713.80","18,514.00","","-0.02%"
"02/12/2021","18,542.50","18,466.90","18,562.40","18,193.00","","0.03%"
"02/11/2021","18,536.90","18,591.30","18,656.70","18,501.90","","-0.59%"
"02/10/2021","18,646.20","18,276.20","18,656.20","18,181.40","","1.83%"
"02/09/2021","18,311.20","18,130.90","18,356.10","18,051.10","","1.04%"
"02/08/2021","18,123.50","18,025.60","18,133.40","17,981.20","","0.47%"
"02/05/2021","18,039.50","17,569.80","18,059.50","17,569.80","","2.76%"
"02/04/2021","17,554.80","17,579.30","17,659.60","17,415.00","","0.03%"
"02/03/2021","17,549.30","17,673.60","17,763.40","17,459.50","","-0.65%"
"02/02/2021","17,663.60","17,812.80","17,878.20","17,593.70","","-0.92%"
"02/01/2021","17,827.80","17,642.60","17,917.60","17,632.60","","1.20%"
"01/29/2021","17,616.60","17,715.90","17,951.00","17,461.90","","-0.84%"
"01/28/2021","17,765.80","17,725.40","17,915.50","17,506.30","","0.06%"
"01/27/2021","17,755.30","18,039.20","18,124.60","17,625.60","","-1.53%"
"01/26/2021","18,031.80","18,203.40","18,293.20","17,974.40","","-1.11%"
"01/25/2021","18,233.30","18,172.90","18,432.90","18,053.70","","0.50%"
"01/22/2021","18,141.90","18,266.00","18,346.00","17,802.60","","-0.95%"
"01/21/2021","18,316.00","18,140.80","18,450.70","18,135.80","","1.02%"
"01/20/2021","18,130.90","18,145.30","18,203.20","17,961.20","","0.03%"
"01/19/2021","18,125.40","18,104.90","18,354.90","17,890.90","","0.50%"
"01/18/2021","18,035.00","18,050.10","18,120.00","17,995.10","","0.39%"
"01/15/2021","17,965.10","18,264.90","18,389.80","17,730.20","","-1.83%"
"01/14/2021","18,299.90","17,610.30","18,309.90","17,540.30","","3.92%"
"01/13/2021","17,610.30","17,710.20","17,800.20","17,430.40","","0.06%"
"01/12/2021","17,600.30","17,100.60","17,660.30","17,090.60","","2.71%"
"01/11/2021","17,135.60","17,440.40","17,570.30","16,970.70","","-1.83%"
"01/08/2021","17,455.40","18,020.10","18,095.00","17,400.40","","-3.16%"
"01/07/2021","18,025.10","17,725.20","18,137.50","17,692.80","","1.81%"
"01/06/2021","17,705.20","17,700.30","17,877.70","17,452.90","","0.18%"
"01/05/2021","17,672.80","17,320.50","17,695.30","17,270.50","","2.12%"
"01/04/2021","17,305.50","16,623.30","17,455.40","16,623.30","","4.72%"
